datetime,temp,humidity,precip,precipprob,windspeed,city
2022-12-31,81.0,68.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-01,80.7,72.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-02,80.6,61.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-03,79.9,62.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-04,80.3,62.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-05,80.5,57.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-06,80.5,55.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-07,80.7,59.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-01-08,80.6,63.2,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-01-09,80.3,57.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-01-10,78.8,49.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-11,77.7,56.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-12,78.3,62.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-01-13,77.3,68.4,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-01-14,77.7,71.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-15,78.9,70.3,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-01-16,79.2,70.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-17,79.4,71.3,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-01-18,80.3,69.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-19,79.9,63.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-20,79.0,55.5,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-01-21,78.4,63.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-22,79.8,63.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-01-23,79.3,64.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-24,79.3,70.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-25,80.0,71.6,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-01-26,80.5,70.3,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-01-27,80.3,68.9,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-01-28,80.6,65.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-01-29,80.0,66.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-01-30,80.1,66.1,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-01-31,81.5,68.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-01,82.2,64.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-02,81.9,61.7,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-02-03,81.3,50.8,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-02-04,82.5,57.6,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-02-05,82.3,67.3,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-02-06,81.5,73.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-07,81.0,75.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-08,81.5,68.1,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-02-09,81.0,74.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-10,82.0,73.8,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-02-11,82.0,72.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-12,81.1,73.5,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-02-13,82.0,70.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-14,81.3,68.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-15,81.5,69.4,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-02-16,81.2,64.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-02-17,81.5,64.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-18,80.6,69.9,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-02-19,81.5,70.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-20,82.0,72.0,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-02-21,83.2,71.7,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-02-22,82.9,71.7,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-02-23,82.2,69.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-24,83.1,63.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-25,82.4,64.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-02-26,83.1,59.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-02-27,82.9,53.7,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-02-28,82.1,55.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-01,83.6,56.6,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-03-02,84.6,51.9,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-03-03,82.4,50.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-04,83.1,50.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-03-05,83.5,50.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-06,82.6,55.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-07,82.1,57.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-08,82.8,54.2,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-03-09,83.8,47.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-03-10,83.0,51.7,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-03-11,82.4,57.2,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-03-12,83.1,63.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-13,83.9,66.0,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-03-14,84.2,69.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-15,83.9,71.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-16,83.5,69.8,0.028,100,13.9,2021-06-01 to 2023-12-31
2023-03-17,83.6,64.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-18,82.9,64.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-19,82.1,64.2,0.004,100,11.4,2021-06-01 to 2023-12-31
2023-03-20,81.9,55.5,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-03-21,81.0,56.6,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-03-22,82.4,61.7,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-03-23,83.0,63.5,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-03-24,82.4,63.9,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-03-25,83.1,65.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-03-26,82.7,60.4,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-03-27,81.9,64.8,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-03-28,82.2,67.7,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-03-29,81.5,71.4,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-03-30,82.1,68.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-03-31,82.1,65.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-04-01,81.8,67.4,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-04-02,82.5,66.1,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-04-03,81.3,67.2,0.0,0,17.2,2021-06-01 to 2023-12-31
2023-04-04,81.7,67.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-04-05,82.6,70.5,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-04-06,84.2,71.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-04-07,84.2,71.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-04-08,84.0,68.7,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-04-09,85.4,68.8,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-04-10,85.3,73.6,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-04-11,85.9,72.7,0.008,100,13.9,2021-06-01 to 2023-12-31
2023-04-12,85.4,73.9,0.0,0,10.7,2021-06-01 to 2023-12-31
2023-04-13,85.3,74.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-04-14,85.3,77.2,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-04-15,86.6,71.9,0.008,100,9.2,2021-06-01 to 2023-12-31
2023-04-16,85.7,74.5,0.016,100,11.4,2021-06-01 to 2023-12-31
2023-04-17,86.4,72.8,0.024,100,13.9,2021-06-01 to 2023-12-31
2023-04-18,85.9,75.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-04-19,86.1,72.9,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-04-20,85.7,71.7,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-04-21,85.0,71.8,0.028,100,10.3,2021-06-01 to 2023-12-31
2023-04-22,84.8,71.5,0.04,100,11.4,2021-06-01 to 2023-12-31
2023-04-23,84.5,70.3,0.0,0,18.3,2021-06-01 to 2023-12-31
2023-04-24,83.7,69.9,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-04-25,84.8,69.2,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-04-26,84.4,66.9,0.099,100,11.4,2021-06-01 to 2023-12-31
2023-04-27,84.8,66.9,0.012,100,11.4,2021-06-01 to 2023-12-31
2023-04-28,86.1,68.3,0.063,100,9.2,2021-06-01 to 2023-12-31
2023-04-29,86.4,66.8,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-04-30,84.9,69.9,0.012,100,13.9,2021-06-01 to 2023-12-31
2023-05-01,85.9,64.9,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-02,85.5,66.4,0.032,100,12.8,2021-06-01 to 2023-12-31
2023-05-03,85.2,65.4,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-04,84.6,66.8,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-05,85.0,65.5,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-05-06,85.4,65.8,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-05-07,86.1,66.6,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-05-08,86.4,65.6,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-09,83.8,77.8,0.134,100,13.9,2021-06-01 to 2023-12-31
2023-05-10,85.1,77.2,0.201,100,13.9,2021-06-01 to 2023-12-31
2023-05-11,85.1,74.6,0.236,100,16.1,2021-06-01 to 2023-12-31
2023-05-12,83.2,76.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-05-13,82.2,85.9,0.275,100,9.2,2021-06-01 to 2023-12-31
2023-05-14,85.2,74.7,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-05-15,85.9,73.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-05-16,86.0,70.9,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-05-17,86.7,71.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-18,87.0,71.8,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-19,86.3,73.3,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-20,87.1,70.2,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-21,86.8,69.5,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-05-22,83.9,74.5,0.276,100,15.0,2021-06-01 to 2023-12-31
2023-05-23,84.6,72.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-24,84.6,68.9,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-05-25,85.7,72.5,0.315,100,12.8,2021-06-01 to 2023-12-31
2023-05-26,85.6,68.9,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-05-27,85.3,70.3,0.0,0,18.3,2021-06-01 to 2023-12-31
2023-05-28,86.3,69.7,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-05-29,87.5,69.2,0.0,0,17.2,2021-06-01 to 2023-12-31
2023-05-30,85.2,67.5,0.012,100,15.0,2021-06-01 to 2023-12-31
2023-05-31,87.9,69.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-06-01,84.4,73.3,0.075,100,11.4,2021-06-01 to 2023-12-31
2023-06-02,85.7,73.0,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-06-03,87.5,69.3,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-06-04,87.1,69.3,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-06-05,87.2,70.0,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-06-06,86.7,70.1,0.004,100,12.8,2021-06-01 to 2023-12-31
2023-06-07,85.8,75.4,0.016,100,16.1,2021-06-01 to 2023-12-31
2023-06-08,84.2,75.6,0.472,100,17.2,2021-06-01 to 2023-12-31
2023-06-09,81.8,81.3,0.236,100,13.9,2021-06-01 to 2023-12-31
2023-06-10,79.1,89.7,0.945,100,11.4,2021-06-01 to 2023-12-31
2023-06-11,78.2,92.7,0.393,100,6.9,2021-06-01 to 2023-12-31
2023-06-12,81.9,83.8,0.429,100,12.8,2021-06-01 to 2023-12-31
2023-06-13,81.0,84.1,0.157,100,13.9,2021-06-01 to 2023-12-31
2023-06-14,80.9,85.0,0.079,100,20.7,2021-06-01 to 2023-12-31
2023-06-15,81.6,84.4,0.031,100,10.4,2021-06-01 to 2023-12-31
2023-06-16,83.9,77.4,0.0,0,15.0,2021-06-01 to 2023-12-31
2023-06-17,83.0,80.7,0.63,100,16.1,2021-06-01 to 2023-12-31
2023-06-18,79.6,86.0,3.941,100,10.3,2021-06-01 to 2023-12-31
2023-06-19,81.2,81.1,0.008,100,17.2,2021-06-01 to 2023-12-31
2023-06-20,79.9,86.5,1.102,100,9.2,2021-06-01 to 2023-12-31
2023-06-21,78.7,86.7,0.157,100,10.3,2021-06-01 to 2023-12-31
2023-06-22,79.6,83.9,0.591,100,12.8,2021-06-01 to 2023-12-31
2023-06-23,76.8,93.1,2.245,100,13.9,2021-06-01 to 2023-12-31
2023-06-24,76.9,93.8,1.142,100,6.9,2021-06-01 to 2023-12-31
2023-06-25,76.7,92.6,1.024,100,11.4,2021-06-01 to 2023-12-31
2023-06-26,77.5,88.3,0.319,100,12.8,2021-06-01 to 2023-12-31
2023-06-27,76.3,92.6,2.48,100,10.0,2021-06-01 to 2023-12-31
2023-06-28,77.3,92.8,2.992,100,13.9,2021-06-01 to 2023-12-31
2023-06-29,76.3,93.1,0.591,100,16.1,2021-06-01 to 2023-12-31
2023-06-30,78.1,89.9,0.905,100,11.4,2021-06-01 to 2023-12-31
2023-07-01,80.2,88.6,0.787,100,19.7,2021-06-01 to 2023-12-31
2023-07-02,78.7,90.6,0.944,100,16.1,2021-06-01 to 2023-12-31
2023-07-03,75.9,96.1,5.51,100,13.9,2021-06-01 to 2023-12-31
2023-07-04,75.4,96.8,2.952,100,18.3,2021-06-01 to 2023-12-31
2023-07-05,74.8,95.0,6.771,100,11.4,2021-06-01 to 2023-12-31
2023-07-06,75.3,95.8,6.418,100,13.9,2021-06-01 to 2023-12-31
2023-07-07,76.5,94.9,1.063,100,16.1,2021-06-01 to 2023-12-31
2023-07-08,76.2,95.5,3.228,100,8.1,2021-06-01 to 2023-12-31
2023-07-09,78.2,92.1,0.414,100,10.3,2021-06-01 to 2023-12-31
2023-07-10,80.3,87.2,0.098,100,10.3,2021-06-01 to 2023-12-31
2023-07-11,78.0,92.3,0.787,100,11.4,2021-06-01 to 2023-12-31
2023-07-12,77.0,96.0,1.851,100,9.2,2021-06-01 to 2023-12-31
2023-07-13,75.5,95.8,2.322,100,11.4,2021-06-01 to 2023-12-31
2023-07-14,75.7,94.7,1.221,100,9.2,2021-06-01 to 2023-12-31
2023-07-15,77.8,92.9,1.299,100,18.3,2021-06-01 to 2023-12-31
2023-07-16,79.1,92.1,0.945,100,13.9,2021-06-01 to 2023-12-31
2023-07-17,80.6,89.3,0.354,100,12.8,2021-06-01 to 2023-12-31
2023-07-18,81.2,86.4,0.393,100,18.3,2021-06-01 to 2023-12-31
2023-07-19,81.5,83.5,0.276,100,20.8,2021-06-01 to 2023-12-31
2023-07-20,81.2,86.9,0.786,100,23.0,2021-06-01 to 2023-12-31
2023-07-21,80.7,87.3,0.197,100,16.1,2021-06-01 to 2023-12-31
2023-07-22,76.1,95.1,4.41,100,23.0,2021-06-01 to 2023-12-31
2023-07-23,77.0,94.3,3.425,100,18.3,2021-06-01 to 2023-12-31
2023-07-24,75.6,95.3,4.449,100,20.8,2021-06-01 to 2023-12-31
2023-07-25,74.7,95.6,2.992,100,17.2,2021-06-01 to 2023-12-31
2023-07-26,74.5,95.1,2.127,100,16.1,2021-06-01 to 2023-12-31
2023-07-27,75.9,92.9,0.63,100,11.4,2021-06-01 to 2023-12-31
2023-07-28,77.1,93.0,0.709,100,13.9,2021-06-01 to 2023-12-31
2023-07-29,79.6,87.4,0.0,0,16.1,2021-06-01 to 2023-12-31
2023-07-30,78.6,89.1,0.653,100,13.9,2021-06-01 to 2023-12-31
2023-07-31,79.4,89.9,0.331,100,16.1,2021-06-01 to 2023-12-31
2023-08-01,81.0,86.7,0.079,100,15.0,2021-06-01 to 2023-12-31
2023-08-02,80.5,87.6,0.315,100,11.4,2021-06-01 to 2023-12-31
2023-08-03,80.9,85.6,0.118,100,16.1,2021-06-01 to 2023-12-31
2023-08-04,80.6,86.0,0.433,100,15.0,2021-06-01 to 2023-12-31
2023-08-05,79.8,88.0,0.709,100,18.3,2021-06-01 to 2023-12-31
2023-08-06,80.0,88.7,0.276,100,16.1,2021-06-01 to 2023-12-31
2023-08-07,80.4,86.4,0.122,100,13.9,2021-06-01 to 2023-12-31
2023-08-08,79.2,88.9,0.236,100,10.3,2021-06-01 to 2023-12-31
2023-08-09,80.1,86.5,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-08-10,81.4,83.1,0.197,100,12.8,2021-06-01 to 2023-12-31
2023-08-11,81.4,82.4,0.008,100,15.0,2021-06-01 to 2023-12-31
2023-08-12,80.8,84.0,0.004,100,15.0,2021-06-01 to 2023-12-31
2023-08-13,80.1,86.2,0.315,100,11.4,2021-06-01 to 2023-12-31
2023-08-14,79.6,84.7,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-08-15,80.0,83.1,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-08-16,80.8,82.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-08-17,80.9,84.0,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-08-18,79.1,86.2,1.224,100,12.8,2021-06-01 to 2023-12-31
2023-08-19,75.6,93.8,4.016,100,9.2,2021-06-01 to 2023-12-31
2023-08-20,78.8,87.9,0.472,100,12.8,2021-06-01 to 2023-12-31
2023-08-21,80.3,84.8,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-08-22,81.8,80.9,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-08-23,81.4,81.6,0.004,100,16.1,2021-06-01 to 2023-12-31
2023-08-24,79.8,84.7,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-08-25,79.6,83.6,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-08-26,81.0,81.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-08-27,82.0,77.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-08-28,82.0,79.0,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-08-29,81.6,81.5,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-08-30,82.0,79.8,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-08-31,82.9,76.8,0.016,100,13.9,2021-06-01 to 2023-12-31
2023-09-01,83.1,78.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-09-02,82.9,78.9,0.039,100,15.0,2021-06-01 to 2023-12-31
2023-09-03,81.6,81.6,0.197,100,9.2,2021-06-01 to 2023-12-31
2023-09-04,79.5,85.3,0.024,100,11.4,2021-06-01 to 2023-12-31
2023-09-05,77.0,93.5,0.984,100,11.4,2021-06-01 to 2023-12-31
2023-09-06,79.4,87.7,0.118,100,13.9,2021-06-01 to 2023-12-31
2023-09-07,79.6,88.2,1.221,100,11.4,2021-06-01 to 2023-12-31
2023-09-08,79.4,86.4,0.945,100,15.0,2021-06-01 to 2023-12-31
2023-09-09,77.1,92.2,1.024,100,9.2,2021-06-01 to 2023-12-31
2023-09-10,78.4,91.0,0.118,100,13.9,2021-06-01 to 2023-12-31
2023-09-11,78.1,87.6,0.748,100,10.3,2021-06-01 to 2023-12-31
2023-09-12,78.7,87.6,0.236,100,13.9,2021-06-01 to 2023-12-31
2023-09-13,78.8,89.1,0.157,100,11.4,2021-06-01 to 2023-12-31
2023-09-14,77.3,93.3,1.3,100,10.3,2021-06-01 to 2023-12-31
2023-09-15,78.5,92.2,1.181,100,13.9,2021-06-01 to 2023-12-31
2023-09-16,78.5,93.0,0.984,100,15.0,2021-06-01 to 2023-12-31
2023-09-17,78.9,91.9,0.079,100,8.1,2021-06-01 to 2023-12-31
2023-09-18,79.4,88.7,0.512,100,13.9,2021-06-01 to 2023-12-31
2023-09-19,79.7,85.5,0.048,100,11.4,2021-06-01 to 2023-12-31
2023-09-20,79.5,86.4,0.024,100,9.2,2021-06-01 to 2023-12-31
2023-09-21,79.3,85.4,0.13,100,11.4,2021-06-01 to 2023-12-31
2023-09-22,80.0,85.9,0.197,100,11.4,2021-06-01 to 2023-12-31
2023-09-23,80.0,86.0,0.669,100,11.4,2021-06-01 to 2023-12-31
2023-09-24,78.1,89.5,1.815,100,9.2,2021-06-01 to 2023-12-31
2023-09-25,79.3,86.8,0.744,100,11.4,2021-06-01 to 2023-12-31
2023-09-26,79.9,88.9,0.319,100,11.4,2021-06-01 to 2023-12-31
2023-09-27,78.9,87.0,0.984,100,10.3,2021-06-01 to 2023-12-31
2023-09-28,77.5,92.6,0.827,100,25.3,2021-06-01 to 2023-12-31
2023-09-29,77.3,95.8,1.574,100,9.2,2021-06-01 to 2023-12-31
2023-09-30,77.5,93.7,1.26,100,11.4,2021-06-01 to 2023-12-31
2023-10-01,79.8,90.2,0.393,100,13.9,2021-06-01 to 2023-12-31
2023-10-02,80.8,86.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-10-03,80.6,83.9,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-10-04,80.5,83.6,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-10-05,80.1,80.7,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-10-06,80.6,84.6,0.0,0,12.8,2021-06-01 to 2023-12-31
2023-10-07,82.4,83.8,0.008,100,11.4,2021-06-01 to 2023-12-31
2023-10-08,82.2,86.6,0.008,100,11.4,2021-06-01 to 2023-12-31
2023-10-09,81.3,86.3,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-10-10,81.6,85.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-10-11,81.4,85.0,0.008,100,11.4,2021-06-01 to 2023-12-31
2023-10-12,80.2,86.8,0.197,100,11.4,2021-06-01 to 2023-12-31
2023-10-13,81.7,84.0,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-10-14,82.5,84.4,0.0,0,13.9,2021-06-01 to 2023-12-31
2023-10-15,81.8,84.4,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-10-16,79.8,89.8,2.051,100,10.3,2021-06-01 to 2023-12-31
2023-10-17,79.9,86.3,0.024,100,9.2,2021-06-01 to 2023-12-31
2023-10-18,82.3,86.0,0.004,100,10.3,2021-06-01 to 2023-12-31
2023-10-19,81.9,85.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-10-20,82.3,83.7,0.004,100,11.4,2021-06-01 to 2023-12-31
2023-10-21,81.8,83.0,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-10-22,81.7,85.0,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-10-23,82.3,83.2,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-10-24,82.7,82.5,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-10-25,83.5,80.4,0.0,0,8.1,2021-06-01 to 2023-12-31
2023-10-26,83.5,75.9,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-10-27,83.1,74.7,0.0,0,11.4,2021-06-01 to 2023-12-31
2023-10-28,84.0,77.9,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-10-29,82.3,81.4,1.339,100,16.1,2021-06-01 to 2023-12-31
2023-10-30,79.6,84.7,0.315,100,16.1,2021-06-01 to 2023-12-31
2023-10-31,80.7,84.5,0.197,100,9.2,2021-06-01 to 2023-12-31
2023-11-01,81.7,85.9,0.039,100,8.1,2021-06-01 to 2023-12-31
2023-11-02,83.9,83.3,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-03,81.1,83.8,0.748,100,11.4,2021-06-01 to 2023-12-31
2023-11-04,79.9,87.5,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-11-05,79.5,89.2,1.181,100,11.4,2021-06-01 to 2023-12-31
2023-11-06,80.1,87.4,1.579,100,9.2,2021-06-01 to 2023-12-31
2023-11-07,82.3,80.9,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-08,80.9,85.6,0.709,100,9.2,2021-06-01 to 2023-12-31
2023-11-09,79.2,87.9,0.197,100,6.9,2021-06-01 to 2023-12-31
2023-11-10,81.9,82.5,0.004,100,9.2,2021-06-01 to 2023-12-31
2023-11-11,83.6,77.4,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-12,83.0,71.9,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-13,80.7,77.2,0.0,0,5.8,2021-06-01 to 2023-12-31
2023-11-14,82.0,70.2,0.0,0,6.9,2021-06-01 to 2023-12-31
2023-11-15,82.1,69.4,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-16,83.5,75.2,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-17,83.6,80.1,0.039,100,9.2,2021-06-01 to 2023-12-31
2023-11-18,83.4,83.5,0.0,0,8.1,2021-06-01 to 2023-12-31
2023-11-19,84.4,77.7,0.0,0,8.1,2021-06-01 to 2023-12-31
2023-11-20,84.0,75.0,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-21,83.3,71.5,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-11-22,83.2,81.1,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-23,83.1,83.6,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-24,81.1,88.8,0.039,100,11.4,2021-06-01 to 2023-12-31
2023-11-25,83.2,78.6,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-11-26,83.2,71.2,0.0,0,8.1,2021-06-01 to 2023-12-31
2023-11-27,84.6,69.7,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-28,83.9,74.1,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-11-29,83.5,78.4,0.0,0,8.1,2021-06-01 to 2023-12-31
2023-11-30,84.5,73.2,0.0,0,9.2,2021-06-01 to 2023-12-31
2023-12-01,82.1,76.8,0.02,100,11.4,2021-06-01 to 2023-12-31
2023-12-02,83.0,73.7,0.0,0,10.3,2021-06-01 to 2023-12-31
2023-12-03,83.5,72.1,0.0,0,5.8,2021-06-01 to 2023-12-31
2023-12-04,81.7,75.9,0.0,0,5.8,2021-06-01 to 2023-12-31
2023-12-05,81.0,78.1,0.0,0,9.2,2021-06-01 to 2023-12-31
